"[run number]","template","pherosim-amount","pherotimer","density","rock-stigmergy","pheromone-stigmergy","pheromone-sim-stigmergy","number","template-radius","template-width","pheromone-following","pheromone-drop-concentration","ant-stigmergy","[step]","entrance / amount-of-flood-fills"
"1224","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.5739041794087666"
"1228","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.5412844036697247"
"1229","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.3109072375127421"
"1227","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0"
"1230","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.12130479102956167"
"1232","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.2793068297655454"
"1231","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.1875637104994903"
"1233","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.4148827726809378"
"1234","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.1763506625891947"
"1235","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.2018348623853211"
"1236","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.709480122324159"
"1237","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.32823649337410804"
"1241","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.4750254841997961"
"1240","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.3486238532110092"
"1239","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.11518858307849134"
"1242","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.03771661569826707"
"1243","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.2742099898063201"
"1244","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.4332313965341488"
"1238","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.05708460754332314"
"1245","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.21406727828746178"
"1246","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.4892966360856269"
"1247","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.010193679918450561"
"1248","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.21100917431192662"
"1249","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.308868501529052"
"1251","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.30275229357798167"
"1250","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.14067278287461774"
"1252","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.5290519877675841"
"1254","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.3761467889908257"
"1253","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.1671763506625892"
"1255","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.28440366972477066"
"1257","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.5341488277268094"
"1258","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.5953109072375128"
"1256","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.15698267074413863"
"1259","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.2711518858307849"
"1260","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.2854230377166157"
"1261","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.21202854230377166"
"1263","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.3486238532110092"
"1262","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.1712538226299694"
"1264","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.49133537206931704"
"1266","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.3985728848114169"
"1265","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.2130479102956167"
"1267","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.17533129459734964"
"1268","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.19775739041794088"
"1269","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.14678899082568808"
"1272","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.5239551478083588"
"1271","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.24566768603465852"
"1273","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.5290519877675841"
"1270","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.13557594291539246"
"1275","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.18042813455657492"
"1277","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.44036697247706424"
"1274","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0"
"1278","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.273190621814475"
"1279","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.43730886850152906"
"1276","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.27726809378185524"
"1281","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.3873598369011213"
"1280","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.1834862385321101"
"1282","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.43934760448521915"
"1283","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.20795107033639143"
"1284","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.059123343527013254"
"1288","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.46381243628950053"
"1285","true","261","1","15","true","true","false","50","15","5","false","20","false","100000","0.11213047910295616"
